datetime,Temperature,Weather
2017-09-11 11:00:00,284.47,sunny
2017-09-12 11:00:00,287.13,sunny
2017-09-13 11:00:00,287.89,foggy
2017-09-14 11:00:00,294.15,foggy
2017-09-15 11:00:00,291.06,foggy
2017-09-16 11:00:00,292.78,foggy
2017-09-17 11:00:00,293.24,foggy
2017-09-18 11:00:00,293.14,foggy
2017-09-19 11:00:00,294.15,rainy 
2017-09-20 11:00:00,294.88,sunny
2017-09-21 11:00:00,294.87,sunny
2017-09-22 11:00:00,291.33,sunny
2017-09-23 11:00:00,292.69,sunny
2017-09-24 11:00:00,291.8,sunny
2017-09-25 11:00:00,293.22,foggy
2017-09-26 11:00:00,292.23,foggy
2017-09-27 11:00:00,293.14,foggy
2017-09-28 11:00:00,295.51,sunny
2017-09-29 11:00:00,283.89,sunny
2017-09-30 11:00:00,285.35,sunny
2017-10-01 11:00:00,282.16,foggy
2017-10-02 11:00:00,281.51,sunny
2017-10-03 11:00:00,282.44,foggy
2017-10-04 11:00:00,282.99,foggy
2017-10-05 11:00:00,290.4,cloudy
2017-10-06 11:00:00,291.89,foggy
2017-10-07 11:00:00,290.93,foggy
2017-10-08 11:00:00,296.07,foggy
2017-10-09 11:00:00,295.53,foggy
2017-10-10 11:00:00,291.77,sunny
2017-10-11 11:00:00,290.37,sunny
2017-10-12 11:00:00,287.23,rainy 
2017-10-13 11:00:00,283.64,cloudy
2017-10-14 11:00:00,289.73,rainy 
2017-10-15 11:00:00,291.3,foggy
2017-10-16 11:00:00,288.9,rainy 
2017-10-17 11:00:00,276.81,sunny
2017-10-18 11:00:00,280.14,sunny
2017-10-19 11:00:00,281.83,foggy
2017-10-20 11:00:00,283.75,sunny
2017-10-21 11:00:00,282.13,sunny
2017-10-22 11:00:00,281.72,foggy
2017-10-23 11:00:00,288.53,foggy
2017-10-24 11:00:00,294.48,rainy 
2017-10-25 11:00:00,286.45,foggy
2017-10-26 11:00:00,283.84,sunny
2017-10-27 11:00:00,278.13,sunny
